"","X","to","for.","and","on","you","this","i","is","in.","be","from","have","we","at","that","deal","will","with","if.","please","are","not","or","as","by","meter","me","your","was","can","need","thanks","any","message","may","should","our","know","original","do","has","all","been","these","day","they","volume","up","out","there","contract","no","more","here","only","us","information","new","company","price","free","get","one","mail","investment","my","but","about","now","which","its","prices","business","contact","news","over","report","money","stock","their","securities","statements","time","many","reply","looking","total_word_count","label"
"3929",2429,1.31578947368421,0,0,2.63157894736842,1.31578947368421,0,0,1.31578947368421,0,1.31578947368421,2.63157894736842,0,0,0,0,1.31578947368421,0,1.31578947368421,0,0,1.31578947368421,0,0,0,1.31578947368421,0,0,0,0,0,0,1.31578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31578947368421,0,1.31578947368421,0,0,0,0,0,0,0,0,0,0,0,1.31578947368421,0,0,0,0,0,0,0,0,1.31578947368421,0,0,0,0,0,0,0,0,0,0,2.63157894736842,0,0,0,0,0,0,76,"Ham"
"3930",2430,0,3.2258064516129,0,6.45161290322581,3.2258064516129,3.2258064516129,0,3.2258064516129,0,0,0,0,0,0,0,6.45161290322581,0,0,0,3.2258064516129,0,0,3.2258064516129,0,0,6.45161290322581,0,0,0,0,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2258064516129,0,0,0,0,0,0,0,3.2258064516129,0,0,0,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"Ham"
"3931",2431,1.59744408945687,0.638977635782748,3.83386581469649,1.91693290734824,0,0.319488817891374,0.958466453674121,0,1.2779552715655,0.958466453674121,0.319488817891374,0,0.638977635782748,2.55591054313099,3.19488817891374,0.958466453674121,0,0,0,0,0,0.638977635782748,0,0.319488817891374,0,2.23642172523962,1.2779552715655,0,2.23642172523962,0.319488817891374,0,0,0,0,0,0,0,0,0,0.319488817891374,0,0,0,0,0.638977635782748,0,0.638977635782748,0.319488817891374,0,0.319488817891374,0,0.319488817891374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638977635782748,0,0,0,0,0,0.319488817891374,0,0,0,0,0,0,0,0,0,0,313,"Ham"
"3932",2432,5,0,2,1,1,2,2,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,"Ham"
"3933",2433,3.72670807453416,0.31055900621118,3.72670807453416,0.62111801242236,1.24223602484472,0.62111801242236,0,0.62111801242236,0.93167701863354,1.5527950310559,0,0,0,1.86335403726708,0,0,0,0.62111801242236,0.93167701863354,0.31055900621118,0.62111801242236,1.24223602484472,1.24223602484472,0,0,0,0,0.62111801242236,0,0.31055900621118,0,0,0.31055900621118,0,0,0,2.48447204968944,0,0,0.31055900621118,0,0,0,0,0.31055900621118,0,0,0,0.31055900621118,0,0,0,0,0,0.31055900621118,0,0,0,0,0.31055900621118,0.31055900621118,0,0.31055900621118,0.62111801242236,0,0,0,0.31055900621118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31055900621118,0,0,0,322,"Ham"
"3934",2434,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Ham"
"3935",2435,0,3.7037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"Ham"
"3936",2436,2.24215246636771,1.34529147982063,2.69058295964126,0.448430493273543,1.34529147982063,0,0,0.896860986547085,1.79372197309417,1.79372197309417,0,0.448430493273543,0.896860986547085,0.896860986547085,0,0,1.34529147982063,0.448430493273543,0.448430493273543,0.448430493273543,1.79372197309417,0,0.448430493273543,1.34529147982063,0.896860986547085,0,0,1.79372197309417,0,0.896860986547085,0,0,0,0,0.448430493273543,0,0.448430493273543,0,0,0,0,0.896860986547085,0,0.448430493273543,0,0,0,0.896860986547085,0,0,0,0,0,0,0.448430493273543,0,0.448430493273543,0,0,0,0,0,0,0,0,0,0,0,1.34529147982063,0.448430493273543,0,0,0,0,0,0,0,0,0,0.448430493273543,0,0,0.896860986547085,0.448430493273543,0,0,223,"Ham"
"3937",2437,0,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"Ham"
"3938",2438,4.93827160493827,1.85185185185185,3.08641975308642,0,1.23456790123457,0.617283950617284,0,1.85185185185185,1.23456790123457,3.08641975308642,0,0.617283950617284,0,2.46913580246914,0,0,2.46913580246914,0,0,0,1.23456790123457,0,0,0,0,0,0,0.617283950617284,0,0.617283950617284,1.85185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46913580246914,0,0,0,0,0,0,0.617283950617284,0,0,0,0,1.23456790123457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,"Ham"
"3939",2439,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Ham"
"3940",2440,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"Ham"
"3941",2441,3.03030303030303,3.03030303030303,0,1.51515151515152,1.51515151515152,1.51515151515152,4.54545454545455,1.51515151515152,0,3.03030303030303,0,1.51515151515152,1.51515151515152,0,1.51515151515152,0,3.03030303030303,1.51515151515152,0,3.03030303030303,0,0,0,3.03030303030303,0,0,0,0,0,0,0,1.51515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51515151515152,0,0,1.51515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,"Ham"
"3942",2442,0.233100233100233,0.233100233100233,0.932400932400932,0.699300699300699,0,0.233100233100233,0,0.466200466200466,0.466200466200466,0.466200466200466,0.233100233100233,0,0,0,0,0.699300699300699,0.233100233100233,0.233100233100233,0,0,0,0,0,0,0.233100233100233,0.233100233100233,0,0,0,0,0,0.233100233100233,0,0,0,0.466200466200466,0,0,0,0,0.233100233100233,0,0.233100233100233,0,0,0,0,0,0,0,0.233100233100233,0,0,0,0,0,0,0,0,0.233100233100233,0,0,0,0,0,0,0,0,0.233100233100233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"Ham"
"3943",2443,8.69565217391304,0,0,0,0,0,0,0,0,4.34782608695652,0,0,0,0,4.34782608695652,0,0,0,0,0,4.34782608695652,8.69565217391304,0,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"Ham"
"3944",2444,6.12244897959184,0.680272108843537,0.680272108843537,0,0.680272108843537,0,0,0,2.72108843537415,2.04081632653061,0.680272108843537,0.680272108843537,4.76190476190476,2.04081632653061,0.680272108843537,0,2.72108843537415,1.36054421768707,0.680272108843537,0,0.680272108843537,0,0,0,0,0.680272108843537,0,0,0,0,1.36054421768707,0,0.680272108843537,0,0,0,2.04081632653061,0,0,2.72108843537415,0,0,0,0,1.36054421768707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680272108843537,0,0,0,0.680272108843537,0,0,1.36054421768707,0,0,0,147,"Ham"
"3945",2445,2.56410256410256,0,0,0,0,0,2.56410256410256,0,0,0,2.56410256410256,0,0,5.12820512820513,0,0,2.56410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56410256410256,0,0,0,0,0,0,39,"Ham"
"3946",2446,3.03030303030303,0,3.03030303030303,0,3.03030303030303,0,0,0,0,0,0,0,0,3.03030303030303,0,9.09090909090909,0,0,0,0,0,0,3.03030303030303,0,0,0,3.03030303030303,0,0,3.03030303030303,0,3.03030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"Ham"
"3947",2447,1.24610591900312,0,0.934579439252336,0,0,0,0,0,0,0.623052959501558,0.311526479750779,0,0,0,0,0,0.934579439252336,0,0,0,0,0.311526479750779,0,0,0.623052959501558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311526479750779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,"Ham"
"3948",2448,1.74418604651163,0,0.581395348837209,0,0,0,0,0,0,0.581395348837209,0.581395348837209,0,0,0,0,0,0.581395348837209,0,0,0,0,0,0,0,0.581395348837209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,"Ham"
"3949",2449,5.12820512820513,0,2.56410256410256,0,0,0,0,0,0,2.56410256410256,2.56410256410256,0,0,0,0,0,2.56410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,"Ham"
"3950",2450,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Ham"
"3951",2451,0,1.94174757281553,0,1.94174757281553,1.94174757281553,0,0.970873786407767,0,0,0.970873786407767,0,0.970873786407767,0,0,0.970873786407767,0,1.94174757281553,0,0,1.94174757281553,0,0,0,0,0.970873786407767,0.970873786407767,0,0,0,0,0,0.970873786407767,1.94174757281553,0,0,0.970873786407767,0,0,0,0,0,0,0,0,0.970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,"Ham"
"3952",2452,0,4.6875,0,1.5625,0,0,0,1.5625,0,0,1.5625,0,0,0,0,0,0,6.25,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,"Ham"
"3953",2453,0,3.09278350515464,0,1.03092783505155,0,0,1.03092783505155,4.12371134020619,0,3.09278350515464,1.03092783505155,0,0,1.03092783505155,0,0,0,0,3.09278350515464,1.03092783505155,0,0,0,0,2.06185567010309,0,1.03092783505155,0,0,1.03092783505155,0,0,2.06185567010309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,"Ham"
"3954",2454,0,1.53846153846154,4.61538461538462,0,4.61538461538462,0,0,1.53846153846154,3.07692307692308,1.53846153846154,0,1.53846153846154,0,1.53846153846154,0,0,1.53846153846154,0,0,1.53846153846154,0,0,0,0,0,0,0,3.07692307692308,0,0,0,0,1.53846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,"Ham"
"3955",2455,0,0,2.22222222222222,2.22222222222222,0,0,0,2.22222222222222,2.22222222222222,0,0,2.22222222222222,0,4.44444444444444,0,2.22222222222222,0,0,0,0,0,2.22222222222222,0,0,0,6.66666666666667,0,0,0,0,0,0,4.44444444444444,0,0,0,0,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,"Ham"
"3956",2456,1.69491525423729,0,1.69491525423729,3.38983050847458,1.69491525423729,0,1.69491525423729,1.69491525423729,1.69491525423729,1.69491525423729,1.69491525423729,0,1.69491525423729,1.69491525423729,1.69491525423729,1.69491525423729,0,0,0,0,1.69491525423729,0,0,0,0,5.08474576271187,0,0,1.69491525423729,0,0,0,0,0,0,1.69491525423729,0,0,0,0,1.69491525423729,0,0,0,0,0,0,1.69491525423729,0,1.69491525423729,0,0,0,0,0,0,0,0,0,0,0,1.69491525423729,1.69491525423729,0,0,0,0,0,1.69491525423729,1.69491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,"Ham"
"3957",2457,3.65853658536585,0,3.65853658536585,0,1.21951219512195,1.21951219512195,0,1.21951219512195,1.21951219512195,0,0,0,0,3.65853658536585,0,0,0,2.4390243902439,0,0,0,0,0,1.21951219512195,0,0,0,0,0,0,1.21951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,"Ham"
"3958",2458,2.77136258660508,1.38568129330254,2.77136258660508,1.38568129330254,0.23094688221709,1.61662817551963,0,1.38568129330254,1.61662817551963,2.54041570438799,0.69284064665127,0.23094688221709,0,0.92378752886836,0,0,0,0,0,0.46189376443418,1.61662817551963,1.15473441108545,0.92378752886836,0.46189376443418,0.69284064665127,0,0,0.92378752886836,0,0.23094688221709,0,0,0.69284064665127,0.69284064665127,0.69284064665127,0,0.23094688221709,0.23094688221709,0,0.46189376443418,0,0.23094688221709,0,0.69284064665127,0.23094688221709,0,0,0.23094688221709,0,0,0,0,0,0,0.46189376443418,0,0.46189376443418,0,0,0,0,0,0.23094688221709,1.38568129330254,0,0,0,0.23094688221709,0,0,0.46189376443418,0,0,0,0,0,0,0,0,0,0,0,0.46189376443418,0,0,0,433,"Ham"
"3959",2459,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"Ham"
"3960",2460,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Ham"
"3961",2461,0,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Ham"
"3962",2462,0,4.16666666666667,2.08333333333333,0,2.08333333333333,0,0,2.08333333333333,0,0,0,2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333333333333,2.08333333333333,0,0,2.08333333333333,2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333333333333,0,0,0,0,0,0,0,2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,"Ham"
"3963",2463,2.4390243902439,0.731707317073171,1.21951219512195,1.46341463414634,0.731707317073171,0.975609756097561,0.48780487804878,0.24390243902439,0.48780487804878,0.975609756097561,1.95121951219512,0.48780487804878,0.975609756097561,1.21951219512195,0.975609756097561,0,1.21951219512195,0.48780487804878,0.48780487804878,0,0.24390243902439,0,0.24390243902439,0,0.48780487804878,0.24390243902439,0,0.24390243902439,0.48780487804878,0.24390243902439,0.48780487804878,0,0,0,0,0.24390243902439,0.24390243902439,0,0,0,0.48780487804878,0.24390243902439,0.48780487804878,0,0,0.24390243902439,0,0.24390243902439,0.24390243902439,0,0,0,0,0,0,0,0,0,0,0.24390243902439,0,0.24390243902439,0,0,0,0.24390243902439,0,0,0,0,0,0,0,0,0,0.731707317073171,0,0,0,0,0,0,0.48780487804878,0,0,0,410,"Ham"
"3964",2464,0,1.2396694214876,0.413223140495868,0.826446280991736,0,0,0,0,1.2396694214876,0,0.413223140495868,0,0,0.826446280991736,0,0,0,1.2396694214876,0.413223140495868,0.413223140495868,0,0,0,0,0.826446280991736,0.413223140495868,0,0,0,0,0,0.413223140495868,0,0,0,0,0,0,0,0,0.413223140495868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413223140495868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,"Ham"
"3965",2465,2.23880597014925,0.373134328358209,1.11940298507463,1.86567164179104,0.373134328358209,1.49253731343284,0,0.373134328358209,0.746268656716418,1.11940298507463,1.86567164179104,0.746268656716418,1.11940298507463,1.11940298507463,1.11940298507463,0,0.746268656716418,0.746268656716418,0,0,0.373134328358209,0,0,0,0.746268656716418,0.373134328358209,0,0,0.746268656716418,0,0.373134328358209,0,0,0,0,0.373134328358209,0,0,0,0,0.746268656716418,0.373134328358209,0.746268656716418,0,0,0,0,0,0.373134328358209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373134328358209,0,0,0,0,0,0,0,0,0,1.11940298507463,0,0,0,0,0,0,0.746268656716418,0,0,0,268,"Ham"
"3966",2466,0,3.7037037037037,0,0,1.85185185185185,0,0,1.85185185185185,0,0,0,1.85185185185185,1.85185185185185,0,0,0,0,0,1.85185185185185,0,1.85185185185185,0,0,0,0,0,1.85185185185185,0,0,0,0,1.85185185185185,1.85185185185185,0,0,0,0,1.85185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,"Ham"
"3967",2467,2.58620689655172,1.72413793103448,1.72413793103448,0.862068965517241,1.72413793103448,0,0,0.862068965517241,0,0.862068965517241,0,0.862068965517241,0,0.862068965517241,0,0,0.862068965517241,0.862068965517241,1.72413793103448,1.72413793103448,0,0.862068965517241,0.862068965517241,0,0,0,0,2.58620689655172,0,0,0,0,0.862068965517241,0,0.862068965517241,0,0,0,0,0,1.72413793103448,0,1.72413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,"Ham"
"3968",2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"Ham"
"3969",2469,2.05479452054794,1.36986301369863,0,1.36986301369863,0.684931506849315,0,0,1.36986301369863,0.684931506849315,0.684931506849315,0,0.684931506849315,0,1.36986301369863,0,0,0,0,0.684931506849315,0,0.684931506849315,0,0,0.684931506849315,0.684931506849315,0,0.684931506849315,0,0,0,0,0,0.684931506849315,0,0,0,0,0.684931506849315,0,0,0,0,0,0,0,0,0,0,0,0,0.684931506849315,0,0,0,0,0,0,0,0,0,0,0,0,0.684931506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,"Ham"
"3970",2470,2.12765957446809,0.851063829787234,0.425531914893617,0.851063829787234,0.851063829787234,0.425531914893617,0.425531914893617,0.851063829787234,0.851063829787234,1.70212765957447,0,0.851063829787234,0.425531914893617,1.70212765957447,0,0,2.12765957446809,0.851063829787234,0.425531914893617,0.851063829787234,1.27659574468085,0,0,1.27659574468085,0,1.27659574468085,0.425531914893617,0,0,0.425531914893617,0,0,0.425531914893617,0,0,0,0,0,0,0.425531914893617,0,0.851063829787234,0,0,0.425531914893617,0,0,0.425531914893617,0,0,0.425531914893617,0,0,0,0.425531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425531914893617,0,0,0.425531914893617,0.851063829787234,0,0,0,0,0,0,0,0,0.425531914893617,0,0,0,235,"Ham"
"3971",2471,0,0,0,0,0,4.16666666666667,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"Ham"
"3972",2472,2.77777777777778,0,0,0,0,0,0,0,0,5.55555555555556,2.77777777777778,0,0,0,0,0,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"Ham"
"3973",2473,0,3.57142857142857,0,0,0,3.57142857142857,0,7.14285714285714,0,3.57142857142857,0,0,0,0,0,0,3.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"Ham"
"3974",2474,1.15384615384615,2.05128205128205,2.82051282051282,0.641025641025641,6.41025641025641,0.128205128205128,5.25641025641026,0.641025641025641,0.897435897435897,0.384615384615385,0.512820512820513,0.641025641025641,0,0,0.641025641025641,0,0.897435897435897,0.769230769230769,0.256410256410256,0,1.02564102564103,0.641025641025641,0,0.384615384615385,0.256410256410256,0,0.897435897435897,2.56410256410256,0.128205128205128,0,0,0,0,0.128205128205128,0.128205128205128,0,0,0.512820512820513,0.128205128205128,0.128205128205128,0.256410256410256,1.02564102564103,0.384615384615385,0,0.256410256410256,0,0,0.256410256410256,0,0,0,0.128205128205128,0.256410256410256,0,0,0,0,0,0,0,0,0,0.128205128205128,0,0,2.82051282051282,0.256410256410256,0.128205128205128,0,0,0,0,0,0,0,0.128205128205128,0,0,0,0,0,0,0.128205128205128,0,0,0,780,"Ham"
"3975",2475,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Ham"
"3976",2476,2.02020202020202,0.606060606060606,1.21212121212121,1.41414141414141,0.606060606060606,0.808080808080808,0.404040404040404,0.202020202020202,0.606060606060606,0.808080808080808,2.02020202020202,0.404040404040404,0.808080808080808,1.01010101010101,0.808080808080808,0.202020202020202,1.01010101010101,0.404040404040404,0.404040404040404,0,0.202020202020202,0,0.202020202020202,0,0.606060606060606,0.404040404040404,0,0.202020202020202,0.404040404040404,0.202020202020202,0.404040404040404,0,0,0,0,0.202020202020202,0.202020202020202,0,0,0,0.606060606060606,0.202020202020202,0.606060606060606,0,0,0.202020202020202,0.202020202020202,0.202020202020202,0.202020202020202,0,0,0,0,0,0,0,0,0,0,0.202020202020202,0,0.202020202020202,0,0,0,0.202020202020202,0,0,0,0,0,0,0,0,0,0.606060606060606,0,0,0,0,0,0,0.404040404040404,0,0,0,495,"Ham"
"3977",2477,3.52112676056338,1.40845070422535,0.704225352112676,0.704225352112676,4.92957746478873,0,0,0.704225352112676,0.704225352112676,2.11267605633803,0,1.40845070422535,0,0.704225352112676,0.704225352112676,0,1.40845070422535,0,1.40845070422535,1.40845070422535,0,0.704225352112676,0,0,1.40845070422535,0,0,4.92957746478873,0,0,0,0,0,0,2.11267605633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40845070422535,0,0,0,0,0,0.704225352112676,0.704225352112676,0,0,0,0,0,0.704225352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,"Ham"
"3978",2478,0,10.8695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,"Ham"
"3979",2479,2.58620689655172,0.862068965517241,0,1.72413793103448,0.862068965517241,0,0,0,0,0,2.58620689655172,0.862068965517241,0,0,0.862068965517241,0,0.862068965517241,0,0,1.72413793103448,0,0,0,0,0.862068965517241,0,0,0,0,0,0,0.862068965517241,0.862068965517241,0,0,0.862068965517241,0,0,0,0,0,0,0,0,2.58620689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,"Ham"
