"","word_count","avg_word_length","spl_char_count","digit_count","space_count","char_count","a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","s","t","u","v","w","x","y","z","0","1","2","3","4","5","6","7","8","9","small_word_count","large_word_count","label"
"12682",95,5.15789473684211,19,1,109,618,41,7,30,20,37,9,1,31,29,10,1,21,12,18,35,11,1,31,38,48,28,3,20,1,9,1,1,1,1,1,1,1,1,1,1,1,29,7,"Spam"
"12683",46,4,8,6,49,241,15,4,3,4,27,5,2,10,9,1,3,8,7,13,13,1,1,13,10,11,5,1,8,1,5,1,1,1,1,1,1,1,1,1,1,1,20,0,"Spam"
"12684",106,4.72641509433962,39,64,142,682,25,10,17,12,47,11,16,14,36,2,4,22,19,32,34,15,1,20,31,36,13,4,3,3,10,1,10,9,5,5,4,8,4,8,3,8,57,16,"Spam"
"12685",73,1.65753424657534,466,33,360,947,7,9,12,12,6,1,1,1,2,1,1,2,1,1,9,3,1,4,3,6,2,1,3,1,1,1,1,1,5,5,4,3,1,4,4,6,66,1,"Spam"
"12686",1296,5.73302469135802,317,45,1569,9316,592,88,327,209,886,170,133,264,682,12,47,138,210,608,601,224,6,472,504,707,201,99,62,22,120,1,5,9,11,5,3,6,1,3,1,3,483,272,"Spam"
"12687",80,5.2625,124,1,195,740,28,7,16,12,48,16,6,13,33,2,7,7,10,27,37,6,4,35,32,36,21,3,7,1,8,1,1,1,1,1,1,1,1,1,1,1,25,10,"Spam"
"12688",67,4.80597014925373,8,1,69,399,26,6,9,16,49,5,10,14,20,1,1,14,3,23,23,3,1,25,17,29,9,7,4,1,7,1,1,1,1,1,1,1,1,1,1,1,26,9,"Spam"
"12689",154,3.9025974025974,48,3,193,842,42,4,18,19,55,8,17,31,43,2,15,24,22,39,65,9,1,22,38,61,25,3,12,1,22,2,1,1,1,1,1,1,1,1,1,1,75,4,"Spam"
"12690",258,5,53,96,299,1642,107,9,50,31,129,25,13,29,74,1,7,41,38,81,109,44,1,78,66,117,63,13,10,2,55,1,17,14,23,10,2,11,4,4,6,5,110,32,"Spam"
"12691",1228,5.72475570032573,258,60,1445,8733,516,101,346,204,849,167,138,232,680,13,47,177,244,535,532,165,3,407,496,652,162,84,74,44,98,4,10,10,12,10,1,8,1,2,2,5,440,261,"Spam"
"12692",325,5.12,59,22,372,2095,150,28,70,57,197,41,16,70,115,1,12,79,39,115,126,27,2,88,108,156,57,21,26,5,36,1,6,4,2,2,1,2,1,1,1,5,137,46,"Spam"
"12693",52,5.19230769230769,10,1,57,337,19,9,10,10,33,6,4,6,24,1,1,12,3,20,20,13,1,16,20,17,5,11,1,1,6,1,1,1,1,1,1,1,1,1,1,1,16,6,"Spam"
"12694",67,6.25373134328358,14,8,71,504,36,4,17,23,45,10,4,9,23,2,1,20,13,26,33,9,1,31,33,30,18,9,6,1,10,1,5,1,1,1,1,1,1,1,1,1,18,22,"Spam"
"12695",1236,5.67152103559871,276,58,1472,8758,515,100,347,203,847,168,137,233,666,13,47,173,242,536,535,167,3,407,495,653,161,84,73,44,99,4,9,9,12,10,1,8,1,2,2,5,452,260,"Spam"
"12696",63,5.15873015873016,31,4,87,443,27,9,14,7,33,7,5,14,29,4,4,18,13,19,23,5,2,17,22,24,7,6,6,1,6,1,3,1,1,1,1,1,1,1,1,1,19,9,"Spam"
"12697",94,4.74468085106383,17,7,105,568,29,5,18,16,55,9,6,19,26,1,5,17,12,22,42,7,1,38,30,39,17,5,8,1,13,1,1,1,2,1,1,2,1,1,1,1,39,7,"Spam"
"12698",88,4.98863636363636,22,2,107,568,38,7,11,15,71,9,4,22,29,2,3,21,16,24,25,15,1,30,22,36,5,9,12,3,6,1,1,1,1,1,1,1,1,1,1,1,29,9,"Spam"
"12699",172,5.70348837209302,141,3,309,1431,78,17,34,32,108,22,21,30,74,1,10,46,30,58,91,15,4,57,59,95,37,12,18,1,27,1,2,1,1,1,1,1,1,1,1,1,50,35,"Spam"
"12700",26,5.07692307692308,14,1,38,184,3,2,9,2,19,1,2,5,10,2,1,4,4,4,6,4,2,10,14,13,7,2,1,1,6,1,1,1,1,1,1,1,1,1,1,1,5,0,"Spam"
"12701",444,4.92117117117117,105,131,527,2817,159,36,78,74,221,49,34,64,137,2,11,94,77,143,186,51,2,168,108,180,78,11,30,3,56,2,48,6,18,15,4,18,6,2,11,3,172,47,"Spam"
"12702",126,5.64285714285714,30,10,145,886,37,13,29,25,112,10,23,30,56,4,14,27,14,88,20,10,1,32,50,30,31,5,16,2,2,9,4,1,2,1,1,2,1,1,1,2,41,16,"Spam"
"12703",97,5.43298969072165,119,1,207,853,30,18,10,10,66,6,5,11,62,2,2,13,16,38,40,8,1,31,46,44,25,7,14,1,22,1,1,1,1,1,1,1,1,1,1,1,27,15,"Spam"
"12704",799,5.00625782227785,239,52,1023,5262,288,52,172,112,474,89,60,144,318,8,30,143,108,278,308,88,2,254,309,409,111,49,70,16,55,1,10,9,10,7,2,5,1,2,3,3,292,95,"Spam"
"12705",59,5.28813559322034,4,2,60,376,20,7,8,11,35,6,7,16,21,2,2,25,5,15,21,11,1,14,30,27,17,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,24,10,"Spam"
"12706",207,4.88888888888889,34,17,229,1275,111,6,44,46,107,9,9,8,56,5,11,50,34,47,112,36,6,74,89,55,35,19,1,1,8,2,9,1,1,1,2,3,1,1,1,1,94,35,"Spam"
"12707",12,5.66666666666667,8,1,18,94,4,1,6,1,7,1,1,4,4,2,1,2,3,2,4,5,1,3,3,4,3,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,"Spam"
"12708",352,4.09375,59,42,389,1889,134,25,41,57,161,31,32,58,114,8,10,55,41,98,112,27,1,78,90,107,43,18,19,4,34,1,11,3,5,3,3,5,3,4,5,1,181,24,"Spam"
"12709",100,3.88,28,4,119,535,32,4,8,15,41,7,6,11,21,3,4,23,8,28,38,3,1,20,26,33,19,3,14,1,15,1,1,1,2,1,1,1,1,1,1,1,53,5,"Spam"
"12710",178,4.8876404494382,40,2,209,1119,63,12,31,42,123,17,12,46,72,2,8,38,23,60,54,16,6,47,68,66,22,7,14,1,18,1,1,1,1,1,1,1,1,1,1,1,73,21,"Spam"
"12711",126,5.22222222222222,35,2,147,840,54,8,26,27,66,11,11,19,52,1,4,29,13,50,50,40,1,51,44,36,23,14,6,3,16,1,1,1,1,1,1,1,1,1,1,1,46,14,"Spam"
"12712",659,4.86798179059181,144,33,789,4141,266,59,124,149,365,59,48,104,298,7,19,97,81,248,264,98,7,184,173,254,103,48,43,9,62,6,9,5,4,3,4,5,1,2,1,1,269,76,"Spam"
"12713",35,4.8,15,9,47,230,12,5,7,3,14,2,8,9,9,2,4,7,1,6,10,1,1,15,12,13,8,3,2,1,7,1,6,3,1,1,1,1,1,1,1,1,18,5,"Spam"
"12714",37,7.67567567567568,13,1,46,343,28,5,15,10,30,9,7,10,14,1,3,18,6,19,16,6,1,14,13,26,13,4,4,2,9,1,1,1,1,1,1,1,1,1,1,1,11,10,"Spam"
"12715",24,3.04166666666667,71,3,89,230,10,4,2,2,5,1,3,1,6,1,1,1,3,5,1,1,1,3,7,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,2,"Spam"
"12716",147,5.36054421768707,38,37,177,1003,58,9,42,30,103,22,18,24,55,4,1,34,31,39,57,15,1,52,57,52,18,9,11,1,10,1,11,5,4,2,5,7,1,1,1,1,54,23,"Spam"
"12717",39,5.25641025641026,12,2,46,263,20,3,7,8,18,1,2,6,16,1,1,20,6,10,13,6,1,10,17,9,10,7,5,1,7,1,1,1,1,1,1,1,1,1,1,1,15,6,"Spam"
"12718",20,5.25,17,21,29,151,7,5,2,6,6,1,4,2,5,2,1,1,1,4,4,1,1,8,8,8,5,2,1,1,2,1,1,3,2,3,5,1,1,3,2,1,8,1,"Spam"
"12719",83,4.74698795180723,51,15,132,577,33,5,11,16,39,9,7,10,28,3,5,12,10,23,34,17,1,27,10,33,10,6,13,6,9,3,5,1,1,2,1,2,1,1,2,2,37,11,"Spam"
"12720",35,4.8,15,9,47,230,12,3,7,3,14,2,9,9,9,2,3,6,1,6,10,1,1,15,12,13,8,4,3,1,7,1,6,3,1,1,1,1,1,1,1,1,18,5,"Spam"
"12721",247,4.64372469635628,90,4,324,1561,88,15,35,37,127,21,22,57,75,3,14,55,30,67,88,40,1,72,80,114,36,11,27,4,24,1,2,1,1,1,1,1,1,1,1,1,100,24,"Spam"
"12722",90,5.05555555555556,28,3,108,591,29,6,13,14,69,14,12,16,39,4,3,21,13,28,36,11,1,35,20,34,15,7,6,1,6,1,1,1,1,1,1,1,1,1,1,1,34,11,"Spam"
"12723",35,4.2,17,6,48,212,9,3,7,2,15,5,3,2,11,2,3,2,1,9,15,7,1,12,8,6,5,5,2,1,3,2,4,2,1,1,1,1,1,1,1,1,13,1,"Spam"
"12724",59,5.20338983050847,39,18,93,439,37,4,8,7,25,7,8,2,27,1,1,21,16,20,21,12,1,18,14,10,11,1,4,9,5,1,2,5,1,1,1,2,4,2,1,1,19,9,"Spam"
"12725",664,4.8433734939759,147,30,797,4160,269,59,121,151,370,58,48,104,305,7,17,89,79,249,267,100,6,185,172,253,104,47,46,9,64,7,7,6,4,3,3,4,1,2,1,1,278,78,"Spam"
"12726",35,4.2,17,6,48,212,8,3,7,3,15,4,3,3,11,2,3,2,1,11,16,7,1,13,8,6,5,4,3,1,3,1,4,2,1,1,1,1,1,1,1,1,13,1,"Spam"
"12727",153,2.44444444444444,15,66,160,549,16,9,3,10,25,12,14,13,19,4,1,21,18,16,27,9,4,15,14,20,12,2,9,2,11,2,7,2,7,16,6,5,6,5,4,8,121,2,"Spam"
"12728",732,5.37431693989071,134,37,838,4906,293,66,160,139,445,70,50,128,335,5,26,163,117,328,368,105,3,230,208,371,108,64,38,5,71,1,16,3,8,2,3,2,1,1,3,1,300,126,"Spam"
"12729",171,5.74853801169591,136,3,304,1423,79,17,33,32,110,22,21,30,76,1,10,45,30,57,89,14,4,58,60,95,37,14,17,1,27,1,2,1,1,1,1,1,1,1,1,1,48,35,"Spam"
"12730",174,4.96551724137931,27,7,198,1089,72,19,22,42,107,11,20,42,45,2,7,41,23,57,58,15,1,52,54,76,36,8,15,2,28,2,2,1,2,1,1,1,1,1,1,1,67,22,"Spam"
"12731",115,4.8695652173913,52,63,164,776,38,11,20,12,60,8,10,15,40,2,4,25,18,29,43,19,1,28,40,42,16,4,2,5,4,1,10,14,6,4,4,4,2,6,3,10,62,22,"Spam"
"12732",123,4.78861788617886,117,3,226,932,40,11,16,24,70,15,11,23,44,2,1,19,18,40,44,14,1,45,39,47,19,9,12,5,17,1,1,1,1,1,1,2,1,1,1,1,47,11,"Spam"
"12733",55,3.85454545454545,13,18,65,290,17,4,10,9,18,5,5,8,18,4,2,10,3,13,13,3,1,6,13,17,7,1,5,1,2,1,3,4,2,1,2,3,1,2,1,1,30,4,"Spam"
"12734",78,3.87179487179487,27,4,97,426,23,5,4,11,34,8,7,9,15,2,3,20,7,20,26,2,1,17,19,21,16,2,15,1,10,1,1,1,1,1,1,1,1,1,1,1,43,4,"Spam"
"12735",28,4.28571428571429,8,1,31,159,9,3,2,3,16,3,4,3,7,2,1,1,4,6,9,1,1,9,10,11,6,3,4,1,5,1,1,1,1,1,1,1,1,1,1,1,9,0,"Spam"
"12736",33,4.45454545454545,8,1,36,191,6,3,3,4,22,6,4,6,12,1,2,2,3,8,15,2,1,10,12,14,3,1,5,1,3,1,1,1,1,1,1,1,1,1,1,1,11,0,"Spam"
"12737",34,5.5,15,1,46,248,14,2,12,5,16,6,3,9,13,1,4,7,11,11,14,4,1,10,16,11,5,1,4,3,2,3,1,1,1,1,1,1,1,1,1,1,9,5,"Spam"
"12738",543,4.59484346224678,89,51,626,3210,211,36,67,100,262,74,31,84,184,3,30,113,76,201,180,57,2,170,163,205,83,20,31,13,47,1,31,6,3,2,2,1,1,1,1,4,245,60,"Spam"
"12739",97,5.47422680412371,123,1,211,865,30,18,10,10,68,7,5,12,64,2,2,12,16,38,39,8,1,31,46,44,25,7,14,1,21,1,1,1,1,1,1,1,1,1,1,1,27,15,"Spam"
"12740",149,5.4496644295302,30,6,171,1013,49,8,32,36,100,19,21,25,67,1,6,38,24,60,71,24,1,55,48,54,25,12,9,1,20,1,2,1,1,1,1,1,1,2,1,1,49,23,"Spam"
"12741",169,4.62130177514793,45,3,205,1031,55,16,29,36,109,13,14,42,47,2,9,45,15,44,55,15,2,49,54,60,21,9,14,1,23,1,1,1,1,1,1,1,1,3,1,1,68,10,"Spam"
"12742",83,4.65060240963855,51,16,132,569,30,4,11,15,36,9,7,11,24,3,5,16,10,27,35,16,1,20,13,33,9,7,12,6,9,2,5,1,4,1,1,2,1,1,1,2,37,10,"Spam"
"12743",36,4.63888888888889,15,4,46,228,10,2,3,8,22,8,1,7,10,1,2,3,3,12,14,4,1,11,16,13,4,1,4,1,3,1,1,1,1,1,1,1,1,1,1,2,15,4,"Spam"
"12744",55,4.70909090909091,33,34,78,370,15,4,9,4,12,11,4,7,23,1,3,15,8,7,16,13,1,10,20,11,6,6,9,2,5,3,8,6,2,6,3,1,1,1,3,6,25,4,"Spam"
"12745",165,4.95757575757576,39,3,194,1051,55,14,34,37,117,16,12,42,63,2,9,39,21,58,53,15,7,42,59,63,18,7,18,2,12,1,1,1,1,1,1,1,1,2,1,1,65,16,"Spam"
"12746",662,4.85347432024169,152,25,800,4165,270,59,125,148,366,57,48,106,309,7,17,83,82,252,271,99,6,183,173,256,102,48,43,9,63,6,2,4,4,3,4,5,1,2,1,1,279,78,"Spam"
"12747",60,5.36666666666667,28,6,82,432,25,4,20,15,21,4,2,12,24,1,2,11,9,25,39,14,1,19,23,21,6,10,5,1,3,1,2,1,1,1,1,1,1,1,1,1,19,9,"Spam"
"12748",100,4.62,43,66,139,644,35,8,13,20,37,8,10,12,29,4,3,18,19,30,33,15,2,15,32,27,12,2,3,1,7,1,11,12,3,8,6,5,3,8,3,7,57,18,"Spam"
"12749",74,4.68918918918919,22,24,90,459,26,6,11,5,33,8,7,11,23,1,3,15,10,15,29,10,1,16,27,31,17,4,7,1,7,1,5,7,2,3,3,1,2,1,1,1,36,7,"Spam"
"12750",985,5.02030456852792,391,86,1339,6675,371,66,169,154,588,107,88,187,388,7,39,183,128,335,366,113,3,323,359,500,126,55,84,26,94,1,24,11,12,6,5,9,7,2,3,7,365,133,"Spam"
"12751",16,3.6875,5,6,18,82,4,3,2,1,9,1,1,1,5,1,1,3,3,2,1,1,1,3,3,6,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,7,0,"Spam"
"12752",37,5.54054054054054,10,2,42,257,22,3,7,7,18,1,2,6,12,1,1,23,6,8,12,6,1,12,16,9,11,6,6,1,8,1,1,1,1,1,1,1,1,1,1,1,13,6,"Spam"
"12753",146,4.82876712328767,22,4,162,889,55,11,21,29,86,18,10,28,60,2,4,17,21,44,61,19,1,43,52,57,24,8,9,1,21,1,2,1,1,1,1,1,1,1,1,1,62,18,"Spam"
"12754",52,5.19230769230769,10,1,57,337,19,9,10,10,33,6,4,6,24,1,1,12,3,20,20,13,1,16,20,17,5,11,1,1,6,1,1,1,1,1,1,1,1,1,1,1,16,6,"Spam"
"12755",52,3.92307692307692,10,1,56,270,15,7,4,7,26,5,6,13,13,1,4,11,2,11,13,3,1,15,10,17,8,4,3,1,5,1,1,1,1,1,1,1,1,1,1,1,26,2,"Spam"
"12756",976,5.82786885245902,255,33,1197,7140,431,69,242,182,732,138,95,181,513,9,26,103,154,443,448,135,1,368,435,544,143,64,81,11,104,3,1,8,4,8,3,1,1,2,1,5,331,213,"Spam"
"12757",93,4.3010752688172,35,8,120,555,19,5,13,12,51,8,5,17,23,3,1,18,14,22,25,10,6,24,19,48,26,3,4,3,13,1,1,3,1,1,1,1,1,1,4,1,42,5,"Spam"
"12758",60,5.16666666666667,7,1,63,380,21,4,9,10,28,6,9,14,16,1,3,8,7,25,31,6,1,20,15,31,23,1,8,1,15,1,1,1,1,1,1,1,1,1,1,1,21,7,"Spam"
"12759",87,4.49425287356322,49,10,134,574,29,4,10,15,45,9,5,9,22,3,6,18,11,23,38,15,1,21,12,34,10,7,15,6,12,2,5,1,1,1,1,2,1,1,1,1,41,10,"Spam"
"12760",57,4,16,1,66,310,19,4,5,8,29,2,3,12,20,1,1,9,5,10,21,2,1,13,14,23,8,4,5,1,8,2,1,1,1,1,1,1,1,1,1,1,26,1,"Spam"
"12761",33,4.36363636363636,18,3,46,208,8,6,4,4,9,9,3,6,10,1,1,11,3,11,18,4,1,7,4,12,5,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,9,0,"Spam"
"12762",398,5.49497487437186,101,83,483,2771,166,51,84,81,256,41,37,81,102,4,9,97,58,132,178,47,1,125,151,221,67,20,42,5,48,1,29,9,5,1,11,4,4,1,10,10,144,63,"Spam"
"12763",1297,5.74942174248265,304,46,1559,9320,593,88,328,208,886,171,134,266,668,12,47,170,212,612,601,226,6,472,503,705,199,98,63,22,120,1,5,10,11,5,4,4,1,4,1,3,481,271,"Spam"
"12764",660,4.89545454545455,148,33,794,4173,270,60,123,149,373,59,51,106,301,7,17,92,83,251,262,97,6,188,175,257,102,49,43,9,62,6,9,5,4,3,3,6,1,2,1,1,272,79,"Spam"
"12765",52,4.23076923076923,10,6,56,286,15,6,6,11,27,8,3,5,15,2,5,12,6,10,18,3,1,13,20,16,8,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,22,2,"Spam"
"12766",40,5.8,22,12,58,312,16,4,4,5,34,8,5,6,13,1,4,11,6,12,15,6,1,16,21,17,3,2,7,1,1,2,6,1,1,4,1,1,1,1,1,1,12,7,"Spam"
"12767",30,4.56666666666667,18,2,44,199,8,5,5,2,10,6,3,5,13,1,1,9,2,14,17,2,1,6,3,13,4,1,3,1,2,1,1,2,1,1,1,1,1,1,1,1,8,1,"Spam"
"12768",57,4.82456140350877,25,1,78,378,17,6,10,5,37,6,8,5,15,1,5,12,4,24,29,11,1,13,18,21,6,1,12,1,7,1,1,1,1,1,1,1,1,1,1,1,16,2,"Spam"
"12769",271,4.69372693726937,54,23,315,1641,90,19,34,61,145,29,27,69,92,6,9,56,26,97,98,30,5,70,71,110,35,9,31,2,28,1,13,2,3,1,1,4,1,1,1,1,118,25,"Spam"
"12770",47,4.80851063829787,8,1,49,283,13,2,7,6,30,4,7,7,16,2,1,7,2,24,22,4,2,17,16,15,9,1,4,1,5,2,1,1,1,1,1,1,1,1,1,1,20,4,"Spam"
"12771",543,5.30202578268877,99,8,625,3603,242,37,99,112,323,66,69,122,279,5,23,60,68,233,227,71,2,177,187,256,69,41,50,6,47,1,2,1,1,4,1,1,1,1,1,1,183,77,"Spam"
"12772",63,4.73015873015873,8,1,66,372,24,6,7,9,44,3,8,13,17,1,2,13,5,25,25,6,1,18,21,26,9,6,6,1,4,1,1,1,1,1,1,1,1,1,1,1,26,6,"Spam"
"12773",49,5.22448979591837,25,1,71,352,20,5,12,10,29,7,4,14,14,2,5,16,6,17,24,8,1,11,13,15,11,2,5,2,3,1,1,1,1,1,1,1,1,1,1,1,10,3,"Spam"
"12774",533,4.54409005628518,50,1,562,3034,217,63,81,84,262,41,46,98,130,8,30,79,66,185,189,78,3,154,170,228,67,16,51,8,65,3,1,1,1,1,1,1,1,1,1,1,196,41,"Spam"
"12775",70,5.01428571428571,22,17,88,461,34,1,22,14,42,6,7,6,28,5,3,20,12,22,22,4,1,14,17,22,9,1,9,2,2,10,4,1,2,3,1,1,1,3,1,1,28,12,"Spam"
"12776",403,5.45161290322581,74,16,471,2742,150,33,84,59,265,54,22,67,166,3,10,91,65,163,197,65,4,157,127,185,80,28,49,8,48,1,1,4,2,3,1,3,2,1,1,1,143,72,"Spam"
"12777",487,4.76180698151951,102,44,577,2998,172,39,69,78,285,44,53,69,216,3,18,68,56,161,196,57,1,155,162,153,60,37,56,8,59,1,7,6,6,2,4,7,2,4,5,1,214,44,"Spam"
"12778",20,5.45,17,21,29,155,7,4,3,6,7,1,3,1,6,2,1,2,2,6,4,1,1,7,8,10,5,2,1,1,2,1,1,3,3,1,1,2,1,3,5,1,8,2,"Spam"
"12779",30,4.3,8,1,35,172,11,3,1,6,21,4,1,2,6,4,1,8,4,5,10,5,1,4,11,12,7,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,14,0,"Spam"
"12780",30,4.16666666666667,9,1,33,167,13,2,3,4,17,4,2,5,9,1,1,4,4,7,7,1,1,7,9,14,3,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,15,2,"Spam"
"12781",117,6.20512820512821,29,1,138,893,41,23,24,34,89,9,13,11,67,1,12,31,17,50,55,15,1,45,60,47,27,18,28,1,7,1,1,1,1,1,1,1,1,1,1,1,41,28,"Spam"
"12782",873,5.09736540664376,181,35,1038,5669,366,62,172,128,522,86,69,144,372,16,44,158,126,352,321,88,1,284,321,445,152,51,57,7,69,2,4,9,3,5,3,3,1,3,1,3,296,112,"Spam"
"12783",95,4.07368421052632,22,16,106,515,31,6,7,17,43,10,3,18,17,2,1,9,13,22,35,5,1,29,22,39,15,4,12,4,7,1,5,1,2,3,2,1,1,2,1,1,50,4,"Spam"
"12784",144,5.22916666666667,29,6,166,948,65,10,34,20,77,16,23,35,59,3,7,35,14,52,47,15,2,48,48,68,27,5,15,5,17,1,2,1,1,1,1,1,1,2,1,1,50,20,"Spam"
"12785",414,5.09420289855072,145,113,525,2779,181,40,57,78,208,46,24,52,129,2,15,98,77,142,166,55,4,157,122,158,86,13,32,6,45,3,41,8,12,7,10,12,7,6,6,4,156,50,"Spam"
"12786",90,4.46666666666667,27,7,107,536,23,16,11,12,57,10,12,21,25,2,1,15,7,29,24,10,1,28,22,34,12,9,3,1,9,2,1,1,1,1,1,1,1,1,1,6,38,5,"Spam"
"12787",91,5.01098901098901,18,1,105,579,27,7,18,14,47,18,12,13,31,2,9,15,11,26,44,7,1,34,37,39,23,3,6,1,13,1,1,1,1,1,1,1,1,1,1,1,32,11,"Spam"
"12788",545,4.08807339449541,156,43,672,3056,172,27,52,91,231,46,35,91,171,3,49,92,68,131,170,48,15,118,131,199,74,30,55,5,80,1,4,9,5,4,3,3,2,4,3,6,247,29,"Spam"
"12789",59,4.23728813559322,16,1,68,334,20,2,6,10,31,5,6,6,24,2,2,8,7,18,22,3,2,18,15,18,7,6,3,1,8,1,1,1,1,1,1,1,1,1,1,1,28,3,"Spam"
"12790",52,5.88461538461539,11,1,55,372,19,3,32,10,25,6,5,7,14,6,1,5,15,13,50,19,6,13,15,11,15,3,5,1,3,3,1,1,1,1,1,1,1,1,1,1,11,9,"Spam"
"12791",354,4.74576271186441,46,10,384,2110,138,27,47,55,201,39,30,77,124,2,15,70,38,136,142,32,2,95,105,145,58,21,25,5,41,1,1,2,2,1,1,2,1,1,1,1,151,44,"Spam"
"12792",38,4.31578947368421,8,2,41,213,14,2,4,5,23,5,2,6,7,1,1,5,1,13,13,6,1,9,11,15,8,4,5,1,3,1,1,1,1,1,1,1,1,1,1,1,17,1,"Spam"
"12793",181,4.7292817679558,49,4,221,1126,62,16,30,38,119,13,10,40,59,2,9,47,21,54,60,22,5,47,62,61,28,12,13,1,22,1,1,1,1,1,1,1,1,2,1,1,76,16,"Spam"
"12794",105,5.08571428571429,14,1,112,660,26,21,11,11,68,7,4,11,51,1,2,22,15,38,43,9,1,29,49,43,28,7,15,1,23,1,1,1,1,1,1,1,1,1,1,1,29,9,"Spam"
"12795",62,5.2258064516129,40,18,97,461,35,4,8,9,27,9,8,3,29,1,1,20,15,22,22,9,2,17,18,13,16,1,4,9,6,1,2,5,1,1,1,2,4,2,1,1,17,7,"Spam"
"12796",87,4.20689655172414,28,11,107,501,32,9,11,14,42,9,9,12,22,1,2,15,7,18,35,5,2,25,14,39,9,5,6,2,9,1,6,1,1,1,1,1,1,1,1,1,44,5,"Spam"
"12797",40,5.075,8,2,43,254,14,3,7,6,28,6,5,5,17,2,1,6,6,19,11,4,1,12,16,21,6,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,16,6,"Spam"
"12798",25,7.64,12,2,34,237,8,3,15,5,28,7,3,3,12,1,1,7,1,11,18,11,1,11,8,15,3,2,1,7,7,1,1,1,1,1,1,1,1,1,1,1,11,10,"Spam"
"12799",39,5.28205128205128,12,2,46,264,20,3,7,9,17,1,2,6,14,1,1,22,7,9,13,7,1,10,17,9,10,7,5,1,7,1,1,1,1,1,1,1,1,1,1,1,15,6,"Spam"
"12800",12,6.25,8,1,18,101,4,1,4,1,9,1,1,2,5,1,1,3,2,3,5,5,1,4,6,5,3,2,4,1,3,1,1,1,1,1,1,1,1,1,1,1,3,2,"Spam"
"12801",155,4.87741935483871,33,2,179,968,54,8,25,23,96,16,14,24,71,3,1,36,22,58,56,28,2,39,51,68,20,10,8,2,19,1,1,1,1,1,1,1,1,1,1,1,69,20,"Spam"
"12802",40,4.975,13,1,48,260,9,4,10,4,34,3,2,9,12,1,1,8,5,10,14,5,1,16,13,21,5,4,3,1,4,1,1,1,1,1,1,1,1,1,1,1,11,5,"Spam"
"12803",182,3.92857142857143,22,1,200,937,55,7,14,23,91,21,13,27,46,1,8,24,22,47,81,9,1,29,42,77,23,9,22,1,22,1,1,1,1,1,1,1,1,1,1,1,88,9,"Spam"
"12804",26,5.03846153846154,4,1,26,161,9,4,5,1,13,4,5,1,10,2,3,8,5,9,16,1,2,7,5,12,5,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,10,3,"Spam"
"12805",13,5.61538461538461,8,1,19,100,5,1,5,1,8,1,1,2,4,1,1,1,2,4,5,5,2,4,6,6,2,2,4,1,3,1,1,1,1,1,1,1,1,1,1,1,4,2,"Spam"
"12806",18,6.11111111111111,6,1,20,136,8,4,5,4,14,1,7,1,6,1,1,6,1,5,6,3,1,10,8,8,7,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,4,"Spam"
"12807",101,5.12871287128713,14,1,108,640,30,18,10,8,64,6,6,11,53,2,2,20,16,38,39,11,1,29,45,42,26,7,14,1,21,1,1,1,1,1,1,1,1,1,1,1,29,10,"Spam"
"12808",172,3.41860465116279,82,97,249,919,29,7,19,17,46,8,13,16,41,2,7,30,24,31,55,18,1,24,37,26,9,6,8,6,8,4,23,24,16,6,5,7,3,7,1,6,120,14,"Spam"
"12809",98,5.44897959183673,23,44,117,674,36,10,21,20,42,16,4,7,31,3,5,10,21,22,62,26,2,41,41,32,11,2,13,5,7,1,17,1,11,4,3,3,1,2,2,1,34,20,"Spam"
"12810",43,4.27906976744186,12,4,51,247,10,3,5,7,19,6,2,9,8,2,1,6,2,10,21,3,1,12,12,17,7,3,10,1,5,1,1,1,1,1,1,1,1,1,1,2,22,1,"Spam"
"12811",133,5.62406015037594,46,24,169,963,38,5,37,20,93,16,13,28,59,3,3,22,18,51,60,22,4,57,50,58,28,11,10,2,14,2,1,1,1,2,3,4,3,3,5,3,53,28,"Spam"
"12812",37,5.51351351351351,10,2,42,256,21,3,7,7,16,1,2,8,12,1,1,23,6,8,12,7,1,12,16,8,10,9,4,1,8,1,1,1,1,1,1,1,1,1,1,1,14,6,"Spam"
"12813",50,4.28,12,2,56,282,19,6,6,9,29,9,1,7,8,1,1,6,3,13,18,3,1,14,15,15,13,3,6,1,6,1,1,1,1,1,1,1,1,1,1,1,21,2,"Spam"
"12814",129,4.33333333333333,34,32,159,752,33,7,13,18,64,16,10,25,33,1,5,17,11,39,53,8,1,34,35,56,21,5,9,2,9,2,2,3,1,4,6,2,7,3,2,2,62,9,"Spam"
