"","word_count","avg_word_length","spl_char_count","digit_count","space_count","char_count","a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","s","t","u","v","w","x","y","z","0","1","2","3","4","5","6","7","8","9","small_word_count","large_word_count","label"
"1154",109,4.32110091743119,28,19,125,624,42,6,15,16,46,10,6,22,26,3,3,18,16,29,39,13,1,25,24,31,19,10,10,3,18,2,1,5,3,1,3,1,3,1,1,4,44,6,"Spam"
"1155",14,4.28571428571429,2,1,13,75,3,2,3,2,8,2,3,3,5,1,1,1,1,3,3,1,1,1,5,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,"Spam"
"1156",112,4.44642857142857,30,16,134,662,29,6,21,13,55,12,11,15,34,2,3,15,18,32,44,9,1,34,31,42,17,5,7,2,24,1,4,1,1,1,4,4,1,1,1,1,48,5,"Spam"
"1157",1127,5.22537710736469,180,101,1273,7342,491,66,201,243,667,123,131,202,477,20,43,274,145,418,462,162,12,369,427,471,130,60,83,17,92,2,19,10,8,20,8,14,7,3,7,5,439,171,"Spam"
"1158",49,5.10204081632653,9,1,52,311,18,6,5,8,32,7,6,10,18,2,1,7,9,22,24,4,1,15,17,25,8,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,20,10,"Spam"
"1159",2,5.5,1,1,1,13,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"Spam"
"1160",14,4.42857142857143,2,2,13,77,2,1,3,1,9,1,2,1,1,1,1,9,2,7,4,3,1,5,4,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,1,"Spam"
"1161",79,5.89873417721519,35,5,105,606,44,11,18,18,43,11,10,16,37,4,8,30,15,25,34,11,2,31,26,26,12,6,7,1,12,3,1,2,1,1,1,1,1,1,1,1,24,15,"Spam"
"1162",91,4.98901098901099,24,16,108,586,38,9,9,7,35,16,13,10,24,3,10,26,25,39,48,15,1,27,16,27,14,3,7,1,17,1,5,1,2,1,1,3,3,1,1,1,36,13,"Spam"
"1163",85,3.52941176470588,44,54,117,461,24,2,9,12,24,5,4,5,28,1,2,26,4,14,13,8,2,15,18,10,6,6,1,5,2,1,22,5,6,2,2,2,1,5,1,8,60,4,"Spam"
"1164",1289,5.28626842513576,266,39,1537,8617,538,89,301,201,795,167,118,239,603,11,49,134,180,540,540,217,9,439,482,663,182,86,58,15,118,1,9,6,10,5,2,4,1,1,1,2,503,240,"Spam"
"1165",84,5.67857142857143,43,8,123,643,44,10,21,19,52,5,14,12,53,2,5,26,20,29,30,5,1,29,21,29,15,8,5,5,6,3,1,3,1,1,1,1,1,1,2,1,18,10,"Spam"
"1166",498,3.30321285140562,52,65,533,2230,114,17,42,65,207,33,24,60,98,1,9,57,49,129,89,49,1,122,148,103,49,8,57,16,34,1,32,8,8,1,8,8,1,1,1,1,378,6,"Spam"
"1167",121,4.28099173553719,32,29,150,700,31,6,13,17,63,15,9,24,29,2,5,16,13,25,48,7,1,36,34,52,21,7,7,2,6,1,1,5,3,3,5,2,4,4,1,2,60,9,"Spam"
"1168",50,4.66,19,2,66,318,13,10,6,8,30,6,4,9,13,1,1,13,2,13,21,4,1,17,13,21,10,2,6,1,6,1,1,1,1,1,1,1,1,1,1,1,19,4,"Spam"
"1169",1379,5.02610587382161,246,51,1607,8784,524,91,267,208,839,167,139,243,642,14,50,142,191,512,546,209,4,458,509,663,182,70,77,24,106,3,4,14,8,7,5,5,1,6,1,2,578,217,"Spam"
"1170",13,4.92307692307692,8,1,19,91,5,1,4,1,4,1,1,3,2,2,1,1,1,3,4,5,1,4,3,7,4,1,5,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,"Spam"
"1171",1131,5.58797524314766,272,71,1371,7963,493,79,304,189,704,162,106,192,603,12,42,146,165,495,516,182,4,375,432,599,190,65,76,19,97,2,11,14,12,8,7,2,3,5,4,5,428,241,"Spam"
"1172",30,4.13333333333333,14,5,41,179,8,2,2,6,11,1,1,7,8,2,1,3,5,4,6,5,1,8,12,12,5,1,5,1,2,3,1,1,1,1,1,1,1,1,1,1,15,3,"Spam"
"1173",12,4.91666666666667,8,1,18,85,5,1,4,1,5,1,1,3,3,1,1,2,1,5,2,5,1,3,3,6,2,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,"Spam"
"1174",127,5.07874015748031,22,1,137,804,65,15,26,20,76,14,15,29,41,1,11,27,12,43,49,11,1,44,34,50,19,7,13,2,18,2,1,1,1,1,1,1,1,1,1,1,47,16,"Spam"
"1175",120,4.95833333333333,46,9,154,795,41,5,22,32,59,7,5,20,50,2,7,36,12,39,39,18,2,41,49,36,25,6,16,3,11,3,1,2,1,1,1,1,3,1,1,1,46,17,"Spam"
"1176",14,4.57142857142857,8,1,20,92,4,1,3,1,6,1,1,3,4,1,2,6,1,4,4,4,1,2,2,4,3,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,5,0,"Spam"
"1177",96,5.17708333333333,28,36,115,640,44,4,17,13,51,9,7,9,29,1,4,17,8,27,46,15,1,40,30,34,21,8,5,3,18,1,10,2,4,6,2,4,2,2,4,1,28,10,"Spam"
"1178",243,5.18106995884774,65,24,290,1614,101,15,33,46,157,23,16,49,83,5,19,60,45,86,105,19,1,84,67,122,32,19,21,4,23,1,4,3,2,2,4,1,2,2,3,2,76,34,"Spam"
"1179",348,5.59195402298851,111,78,434,2491,148,28,76,68,226,40,23,45,126,7,16,79,64,114,149,60,3,125,142,153,62,24,37,23,27,3,9,10,4,3,12,13,14,3,6,4,136,62,"Spam"
"1180",86,3.94186046511628,30,3,113,482,24,3,10,10,27,7,10,19,28,7,1,12,9,26,29,3,1,15,24,29,18,3,9,1,11,1,1,1,1,1,1,1,1,1,1,1,41,3,"Spam"
"1181",109,4.93577981651376,16,1,115,669,34,10,12,20,64,15,12,26,38,4,7,22,15,40,54,8,1,41,23,40,20,2,17,1,13,1,1,1,1,1,1,1,1,1,1,1,37,13,"Spam"
"1182",405,5.18765432098765,81,110,469,2651,162,24,73,76,219,48,28,58,124,2,12,86,70,143,182,47,2,142,123,168,96,14,27,2,59,4,34,6,7,9,4,17,8,8,13,4,144,49,"Spam"
"1183",1062,5.21939736346516,252,26,1294,7089,422,80,252,151,651,140,89,197,508,11,45,106,149,426,457,172,4,333,395,560,147,67,52,13,90,1,6,7,4,3,2,1,1,1,1,2,412,189,"Spam"
"1184",47,4.48936170212766,11,2,54,276,13,2,6,6,28,5,3,7,16,1,1,10,5,13,18,10,1,10,20,21,5,2,3,1,4,1,1,1,1,1,1,1,1,1,1,1,22,4,"Spam"
"1185",781,4.94366197183099,170,33,935,4966,326,65,153,163,446,75,63,130,379,7,20,97,104,315,311,113,7,229,208,301,116,57,54,13,70,6,8,4,5,4,3,5,1,2,1,1,319,98,"Spam"
"1186",764,5.57460732984293,231,63,970,5460,332,57,163,141,492,86,80,125,361,6,23,138,119,348,307,99,6,257,307,438,118,53,59,14,66,1,11,13,7,7,4,12,1,4,1,4,255,138,"Spam"
"1187",24,2.16666666666667,46,8,55,145,3,1,1,1,2,1,2,1,4,1,1,1,1,2,5,1,2,5,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,2,"Spam"
"1188",14,3.78571428571429,1,1,13,67,2,1,2,1,7,2,1,2,2,1,1,2,1,3,7,1,1,5,2,5,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,7,0,"Spam"
"1189",8,4,1,1,7,40,2,1,1,1,6,1,1,3,3,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,"Spam"
"1190",7,4.14285714285714,1,1,6,36,1,1,1,1,6,1,1,1,1,1,1,1,2,1,3,1,1,1,1,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,0,"Spam"
"1191",79,4.63291139240506,15,2,85,466,32,4,11,11,38,9,10,9,30,2,10,22,6,30,28,10,1,31,22,18,11,1,10,3,6,1,1,1,1,1,1,1,1,1,1,1,30,8,"Spam"
"1192",94,5.03191489361702,28,1,119,620,29,7,19,23,62,8,7,14,39,2,2,25,15,30,39,7,1,31,27,47,11,8,5,4,11,1,1,1,1,1,1,1,1,1,1,1,35,12,"Spam"
"1193",11,5.45454545454545,1,1,10,71,6,2,1,1,8,1,1,2,4,2,1,2,1,6,3,2,1,4,4,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,"Spam"
"1194",68,5,6,18,72,418,23,3,13,8,40,5,9,11,23,2,2,13,9,33,34,8,1,14,17,24,13,1,7,2,8,1,5,2,1,1,1,4,1,2,3,1,28,8,"Spam"
"1195",54,4.98148148148148,31,20,81,381,17,8,7,6,27,6,6,6,20,2,3,18,9,18,17,7,1,12,19,19,9,1,6,1,5,1,3,1,1,1,2,4,2,2,3,2,17,6,"Spam"
"1196",108,4.5462962962963,45,59,149,685,35,6,15,14,46,6,12,14,32,2,1,28,19,22,41,19,1,24,34,33,12,3,2,2,8,1,6,8,11,4,5,2,3,2,4,14,57,16,"Spam"
"1197",6,6.16666666666667,121,2,16,174,1,1,2,1,2,1,1,1,1,1,1,1,3,1,2,1,1,2,5,4,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,"Spam"
"1198",122,4.65573770491803,23,10,138,729,33,5,17,14,70,14,12,20,39,2,7,25,17,34,51,13,2,34,38,48,29,8,4,3,19,1,1,3,1,1,1,3,2,1,1,2,47,10,"Spam"
"1199",1296,5.73302469135802,317,45,1569,9316,592,88,327,209,886,170,133,264,682,12,47,138,210,608,601,224,6,472,504,707,201,99,62,22,120,1,5,9,11,5,3,6,1,3,1,3,483,272,"Spam"
"1200",94,4.74468085106383,17,7,105,568,29,5,18,16,55,9,6,19,26,1,5,17,12,22,42,7,1,38,30,39,17,5,8,1,13,1,1,1,2,1,1,2,1,1,1,1,39,7,"Spam"
"1201",12,5.66666666666667,8,1,18,94,4,1,6,1,7,1,1,4,4,2,1,2,3,2,4,5,1,3,3,4,3,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,"Spam"
"1202",126,5.22222222222222,35,2,147,840,54,8,26,27,66,11,11,19,52,1,4,29,13,50,50,40,1,51,44,36,23,14,6,3,16,1,1,1,1,1,1,1,1,1,1,1,46,14,"Spam"
"1203",20,5.25,17,21,29,151,7,5,2,6,6,1,4,2,5,2,1,1,1,4,4,1,1,8,8,8,5,2,1,1,2,1,1,3,2,3,5,1,1,3,2,1,8,1,"Spam"
"1204",985,5.02030456852792,391,86,1339,6675,371,66,169,154,588,107,88,187,388,7,39,183,128,335,366,113,3,323,359,500,126,55,84,26,94,1,24,11,12,6,5,9,7,2,3,7,365,133,"Spam"
"1205",60,5.16666666666667,7,1,63,380,21,4,9,10,28,6,9,14,16,1,3,8,7,25,31,6,1,20,15,31,23,1,8,1,15,1,1,1,1,1,1,1,1,1,1,1,21,7,"Spam"
"1206",1297,5.74942174248265,304,46,1559,9320,593,88,328,208,886,171,134,266,668,12,47,170,212,612,601,226,6,472,503,705,199,98,63,22,120,1,5,10,11,5,4,4,1,4,1,3,481,271,"Spam"
"1207",40,5.8,22,12,58,312,16,4,4,5,34,8,5,6,13,1,4,11,6,12,15,6,1,16,21,17,3,2,7,1,1,2,6,1,1,4,1,1,1,1,1,1,12,7,"Spam"
"1208",271,4.69372693726937,54,23,315,1641,90,19,34,61,145,29,27,69,92,6,9,56,26,97,98,30,5,70,71,110,35,9,31,2,28,1,13,2,3,1,1,4,1,1,1,1,118,25,"Spam"
"1209",533,4.54409005628518,50,1,562,3034,217,63,81,84,262,41,46,98,130,8,30,79,66,185,189,78,3,154,170,228,67,16,51,8,65,3,1,1,1,1,1,1,1,1,1,1,196,41,"Spam"
"1210",20,5.45,17,21,29,155,7,4,3,6,7,1,3,1,6,2,1,2,2,6,4,1,1,7,8,10,5,2,1,1,2,1,1,3,3,1,1,2,1,3,5,1,8,2,"Spam"
"1211",90,4.46666666666667,27,7,107,536,23,16,11,12,57,10,12,21,25,2,1,15,7,29,24,10,1,28,22,34,12,9,3,1,9,2,1,1,1,1,1,1,1,1,1,6,38,5,"Spam"
"1212",12,6.25,8,1,18,101,4,1,4,1,9,1,1,2,5,1,1,3,2,3,5,5,1,4,6,5,3,2,4,1,3,1,1,1,1,1,1,1,1,1,1,1,3,2,"Spam"
"1213",13,5.61538461538461,8,1,19,100,5,1,5,1,8,1,1,2,4,1,1,1,2,4,5,5,2,4,6,6,2,2,4,1,3,1,1,1,1,1,1,1,1,1,1,1,4,2,"Spam"
"1214",13,5.15384615384615,8,1,19,94,6,1,4,1,5,1,1,3,3,1,1,4,2,2,4,4,1,3,6,4,3,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,3,0,"Spam"
"1215",710,5.07323943661972,149,26,836,4587,277,43,92,116,458,71,105,125,357,7,21,78,73,278,265,91,3,252,271,308,93,57,51,16,62,6,2,5,5,2,2,3,2,1,1,4,304,112,"Spam"
"1216",10,5.2,5,1,12,69,8,1,3,1,3,1,3,1,4,1,1,10,2,1,1,1,1,5,3,1,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,"Spam"
"1217",123,4.21951219512195,32,27,152,703,33,6,12,18,62,15,10,24,29,1,5,14,13,30,48,8,1,35,32,52,20,6,7,2,8,2,1,2,1,5,3,3,5,4,1,3,62,7,"Spam"
"1218",27,4.55555555555556,30,14,51,204,5,3,5,1,9,2,9,2,7,2,1,4,1,15,4,7,1,4,4,5,7,5,2,1,4,1,3,1,2,1,3,1,1,3,2,1,13,4,"Spam"
"1219",73,4.93150684931507,27,2,95,482,31,8,17,13,39,7,11,18,27,2,3,18,10,18,26,9,1,27,25,23,6,6,6,1,6,1,1,1,1,1,1,1,1,2,1,1,16,4,"Spam"
"1220",12,5.5,8,1,18,92,6,1,3,1,7,1,1,2,5,1,1,2,2,4,3,4,1,4,6,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,"Spam"
"1221",258,5.45348837209302,38,21,287,1732,106,28,54,33,150,43,26,33,94,3,19,46,38,123,114,44,1,101,106,99,46,23,18,2,37,1,8,5,1,3,3,1,1,1,1,1,101,43,"Spam"
"1222",33,5.54545454545455,18,10,45,246,13,4,8,7,20,2,9,5,8,1,1,11,8,10,13,4,1,10,7,14,5,1,5,4,2,1,2,1,1,1,1,1,1,1,1,4,15,7,"Spam"
"1223",516,5.71124031007752,88,49,585,3620,233,24,103,91,360,61,63,106,214,5,8,127,110,216,247,85,9,195,182,259,81,33,30,4,48,4,16,3,13,1,1,11,3,1,1,1,176,101,"Spam"
"1224",74,3.66216216216216,39,46,102,412,19,3,7,9,20,6,5,4,25,1,2,25,4,10,10,7,1,12,19,16,7,4,5,3,1,1,19,4,5,2,3,2,1,3,1,6,50,4,"Spam"
"1225",321,5.25233644859813,119,95,410,2215,135,34,84,40,168,28,26,33,117,6,12,85,50,99,131,49,4,93,128,123,47,19,38,10,30,2,13,21,7,6,13,5,7,7,13,3,138,48,"Spam"
"1226",53,4.54716981132075,13,1,60,314,19,7,6,7,32,7,3,13,16,2,2,9,7,18,22,3,1,13,17,22,7,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,21,6,"Spam"
"1227",565,3.44070796460177,3,1,566,2513,83,77,72,84,76,63,79,87,84,66,69,80,84,77,83,85,68,88,79,84,81,67,83,61,84,1,1,1,1,1,1,1,1,1,1,1,422,31,"Spam"
"1228",119,5.2436974789916,28,25,145,797,41,12,21,26,71,10,12,16,47,1,5,21,17,37,45,12,1,40,51,55,28,11,7,1,13,1,7,3,4,4,2,3,1,1,1,1,43,21,"Spam"
"1229",71,4.38028169014085,19,10,85,415,22,5,17,8,41,5,2,13,12,2,3,6,9,22,28,10,1,23,17,19,13,5,5,2,11,1,1,1,2,1,1,1,1,1,3,1,35,5,"Spam"
"1230",527,5.2258064516129,119,37,628,3501,195,35,95,80,348,53,54,80,250,7,26,56,76,200,236,83,3,169,197,224,77,34,64,8,63,4,11,5,5,1,4,5,1,4,1,1,202,82,"Spam"
"1231",67,4.65671641791045,13,10,74,399,28,4,10,13,34,9,4,9,21,2,2,9,11,17,30,9,1,17,16,26,11,5,5,2,8,1,5,1,1,1,1,1,1,1,1,1,31,7,"Spam"
"1232",316,5.70569620253165,83,59,375,2261,156,25,70,68,188,45,38,62,162,1,14,64,53,125,121,43,1,117,132,147,57,10,11,8,23,3,22,6,6,3,3,1,6,11,1,2,116,62,"Spam"
"1233",16,4,3,1,17,84,3,3,2,3,12,1,3,2,3,1,1,4,1,6,4,1,1,6,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,"Spam"
"1234",60,3.66666666666667,11,1,66,297,20,3,4,13,28,11,3,13,13,1,3,11,6,17,19,1,1,12,6,15,5,3,9,1,4,1,1,1,1,1,1,1,1,1,1,1,32,0,"Spam"
"1235",100,5.26,22,2,113,661,37,5,22,12,82,6,10,24,29,3,7,39,12,26,31,10,2,36,47,45,16,5,8,2,8,1,1,1,1,1,1,1,1,1,1,1,24,9,"Spam"
"1236",45,6.68888888888889,11,7,54,366,29,8,13,15,34,2,7,6,22,1,3,11,12,21,22,3,2,21,16,24,14,3,1,1,3,1,2,1,3,1,1,1,1,1,1,1,9,10,"Spam"
"1237",18,6.16666666666667,13,1,27,151,7,3,5,7,17,4,1,3,7,1,1,2,5,8,5,1,1,8,5,13,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,"Spam"
"1238",25,5.04,14,2,35,175,5,3,6,4,17,3,6,8,7,1,1,7,4,9,6,3,1,10,8,9,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,7,2,"Spam"
"1239",112,4.80357142857143,18,28,122,678,35,8,18,18,71,23,7,18,35,1,1,21,16,27,47,16,1,39,30,34,13,10,8,1,12,1,7,4,2,3,1,1,3,2,2,3,37,6,"Spam"
"1240",714,5.06162464985994,138,23,826,4578,280,44,91,118,455,73,106,124,353,7,20,96,76,279,261,89,3,249,271,310,93,57,52,16,62,6,2,5,5,2,2,1,1,1,1,5,299,108,"Spam"
"1241",15,4.6,8,1,21,98,7,1,5,3,6,1,1,4,1,1,1,1,2,4,4,4,1,3,5,6,3,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,5,0,"Spam"
"1242",512,5.740234375,85,48,578,3602,230,23,101,90,362,60,63,106,215,4,8,126,111,217,244,87,9,191,183,261,80,34,31,4,47,4,16,3,12,1,1,11,2,2,1,1,174,102,"Spam"
"1243",37,4.89189189189189,1299,55,275,1755,8,1,2,1,23,1,1,7,6,1,5,8,4,10,10,8,1,3,9,9,1,1,3,1,5,1,15,8,9,6,2,5,1,5,3,2,17,3,"Spam"
"1244",77,4.09090909090909,24,4,92,431,22,6,9,10,34,8,9,14,22,2,3,16,9,18,26,2,1,24,19,24,11,4,9,1,8,1,1,1,1,1,1,1,1,1,1,1,35,4,"Spam"
"1245",554,5.11371841155235,100,41,625,3558,222,45,121,103,341,52,61,84,211,2,23,124,73,208,207,57,7,220,198,239,69,25,31,9,57,3,12,3,12,2,1,6,2,1,1,3,220,89,"Spam"
"1246",154,3.8961038961039,49,2,193,842,41,4,19,18,54,11,15,33,42,2,14,24,22,40,64,9,1,23,39,60,27,3,10,1,22,2,1,1,1,1,1,1,1,1,1,1,75,4,"Spam"
"1247",72,5.02777777777778,26,21,90,478,33,5,13,16,42,6,9,16,20,1,4,10,6,20,25,7,2,24,24,26,10,6,5,2,8,1,4,3,2,4,3,2,2,1,1,1,26,7,"Spam"
"1248",523,5.30401529636711,102,34,607,3483,194,35,93,83,354,54,53,80,247,7,26,74,74,199,237,83,2,170,198,226,79,34,64,8,62,4,8,5,4,1,3,5,2,4,1,1,190,84,"Spam"
"1249",133,5.89473684210526,45,19,159,988,58,19,23,20,134,6,68,15,41,2,6,20,13,65,41,12,1,100,31,47,5,6,8,3,19,3,1,5,1,1,3,2,1,1,3,2,29,28,"Spam"
"1250",60,4.35,26,30,71,358,24,3,7,7,17,1,2,6,27,1,1,24,6,9,12,13,1,12,21,8,9,9,3,2,8,1,14,2,7,1,1,2,1,2,2,1,27,6,"Spam"
"1251",1093,5.84812442817932,218,32,1283,7893,486,77,295,211,755,147,125,217,537,6,29,223,180,520,506,134,5,371,474,660,158,76,59,19,88,2,1,8,4,8,3,2,1,2,1,4,370,242,"Spam"
"1252",961,5.67637877211238,166,57,1105,6726,407,63,254,175,666,100,79,165,424,11,47,212,131,427,418,150,4,321,396,519,129,103,99,30,66,2,11,13,10,3,2,10,1,2,1,5,313,192,"Spam"
"1253",82,5,19,23,93,522,39,9,11,12,37,11,11,10,27,2,5,22,10,28,37,6,2,24,27,25,8,7,10,1,6,1,6,1,2,1,4,4,1,1,2,1,32,9,"Spam"
"1254",64,3.59375,13,1,71,314,16,4,5,7,26,5,2,11,13,1,1,8,5,17,25,5,1,17,9,20,12,2,6,1,11,1,1,1,1,1,1,1,1,1,1,1,39,2,"Spam"
"1255",62,4.75806451612903,11,1,69,375,16,3,10,10,41,8,7,17,17,1,6,14,7,24,24,3,1,18,24,26,9,2,5,1,3,1,1,1,1,1,1,1,1,1,1,1,18,4,"Spam"
"1256",350,5.2,146,140,459,2425,106,42,77,52,178,40,32,32,126,6,12,84,58,114,168,47,3,106,125,124,45,22,42,13,24,2,38,35,9,5,14,9,10,5,7,8,159,53,"Spam"
"1257",356,5.57022471910112,81,23,423,2487,157,29,60,67,224,29,58,52,167,2,32,86,39,168,142,56,2,109,145,176,59,18,34,9,39,1,5,3,2,1,2,6,1,1,1,3,136,67,"Spam"
"1258",73,4.67123287671233,23,9,88,452,32,8,12,9,41,5,13,7,20,2,3,15,7,16,30,1,1,29,18,37,10,3,7,1,5,1,5,1,1,1,2,2,1,1,1,1,29,6,"Spam"
"1259",635,4.58110236220472,59,15,674,3642,242,39,85,130,320,60,45,152,242,2,23,118,78,183,207,55,3,183,197,237,104,35,65,5,80,4,1,4,1,1,2,2,1,1,1,6,265,67,"Spam"
"1260",86,4.27906976744186,14,1,97,479,33,5,13,9,37,8,8,24,23,1,5,8,13,19,33,6,1,19,25,46,10,5,12,1,6,1,1,1,1,1,1,1,1,1,1,1,38,5,"Spam"
"1261",8,7.25,3,1,9,70,10,2,2,1,6,1,1,1,6,1,1,7,2,2,2,1,1,2,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,"Spam"
"1262",1329,5.43641835966892,301,58,1580,9106,527,90,304,221,862,174,131,251,631,9,63,173,171,524,603,203,4,460,566,722,172,86,84,16,110,10,8,16,10,6,2,3,1,7,3,3,501,239,"Spam"
"1263",98,4.16326530612245,44,18,133,585,31,10,12,14,45,5,9,11,18,1,3,20,9,17,48,9,1,24,19,41,10,4,17,3,7,2,6,3,4,1,1,1,1,1,1,2,49,5,"Spam"
"1264",618,7.39644012944984,10,1,626,5207,455,115,240,191,487,55,81,125,366,9,36,242,147,290,310,115,10,310,262,319,174,48,46,24,97,17,1,1,1,1,1,1,1,1,1,1,37,205,"Spam"
"1265",788,4.91878172588832,172,32,944,4992,330,64,157,162,446,76,63,129,363,7,19,109,103,318,315,112,7,232,213,302,115,57,56,13,70,6,6,5,5,4,3,6,1,2,1,1,322,99,"Spam"
"1266",48,4.91666666666667,16,1,60,312,19,4,10,9,25,3,3,11,14,2,1,15,8,10,20,9,1,12,21,19,10,3,5,1,2,1,1,1,1,1,1,1,1,1,1,1,13,3,"Spam"
"1267",70,4.44285714285714,11,12,74,396,26,5,5,13,33,7,5,11,24,2,2,9,8,19,30,9,1,16,16,28,11,5,6,2,7,1,5,1,2,1,2,1,1,1,1,1,31,5,"Spam"
"1268",59,4.20338983050847,20,1,75,343,14,8,3,6,27,9,6,12,18,1,8,13,8,15,22,3,1,14,10,24,9,3,4,2,8,1,1,1,1,1,1,1,1,1,1,1,28,5,"Spam"
"1269",67,5.2089552238806,36,20,96,481,23,9,11,12,39,6,7,11,21,2,2,24,8,18,27,14,1,26,20,21,11,4,6,1,7,1,1,1,1,4,2,1,1,3,6,2,13,6,"Spam"
"1270",69,4.40579710144928,30,1,92,426,20,5,10,8,40,6,3,16,18,3,3,13,4,19,22,10,3,16,18,27,11,5,11,1,11,1,1,1,1,1,1,1,1,1,1,1,28,4,"Spam"
"1271",898,5.71603563474387,269,58,1136,6538,381,74,197,182,657,117,81,145,410,6,30,183,130,389,388,136,5,310,377,494,124,77,77,17,76,12,15,9,4,8,4,9,1,4,1,5,288,175,"Spam"
"1272",128,4.125,24,1,143,695,42,11,15,16,56,5,22,25,49,4,7,26,22,40,28,5,1,22,29,49,16,6,16,1,15,1,1,1,1,1,1,1,1,1,1,1,56,5,"Spam"
"1273",224,4.76785714285714,38,40,254,1360,89,18,29,48,116,31,7,37,49,3,7,44,34,46,102,36,3,80,70,70,42,13,31,9,14,1,12,3,8,4,5,1,2,3,1,1,90,26,"Spam"
"1274",126,4.34126984126984,21,23,140,708,44,8,15,13,59,16,11,16,38,1,2,20,16,37,53,10,1,41,29,45,17,10,10,1,12,1,2,2,4,3,1,4,3,3,1,1,51,8,"Spam"
"1275",543,5.30939226519337,85,10,611,3579,242,36,100,115,327,65,70,121,290,5,23,54,65,233,219,71,2,177,187,255,72,42,50,6,46,1,4,1,2,3,1,1,1,1,1,1,183,77,"Spam"
"1276",15,4.86666666666667,12,1,25,110,5,2,2,4,9,1,1,3,5,1,1,4,6,2,5,4,1,3,6,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,"Spam"
"1277",67,4.46268656716418,22,1,83,404,18,8,13,8,39,10,5,15,20,1,7,10,10,11,25,6,1,9,19,36,12,2,2,3,9,1,1,1,1,1,1,1,1,1,1,1,26,6,"Spam"
"1278",119,5.05882352941176,37,54,149,788,32,6,17,22,69,13,7,14,45,2,5,26,22,37,50,12,2,40,45,41,19,6,4,2,8,2,11,7,8,5,4,3,5,6,1,4,57,20,"Spam"
"1279",415,4.38313253012048,72,36,476,2367,135,25,45,58,197,53,24,75,151,1,20,65,60,137,166,33,3,136,92,154,52,9,42,9,41,1,21,2,6,6,1,1,1,1,1,1,211,39,"Spam"
"1280",3,7,1,1,2,24,1,2,2,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"Spam"
"1281",585,4.87863247863248,110,55,682,3646,228,47,72,90,364,49,67,90,255,3,21,86,70,201,227,73,1,201,206,193,66,42,67,11,68,1,14,7,6,2,6,8,3,4,4,1,234,55,"Spam"
"1282",14,4.64285714285714,8,1,20,93,5,1,5,2,7,1,1,4,1,1,1,2,1,1,3,4,1,4,4,4,4,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,5,0,"Spam"
"1283",120,4.66666666666667,33,4,150,743,31,9,22,14,67,12,14,24,36,3,4,18,17,30,52,14,1,40,43,49,24,8,6,2,16,1,1,1,1,1,1,1,2,1,1,1,50,11,"Spam"
"1284",12,5.58333333333333,1,1,11,79,7,1,5,1,10,2,1,2,2,1,1,7,3,1,4,1,1,3,5,5,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,"Spam"
"1285",89,4.26966292134831,18,5,102,500,22,8,12,12,43,5,6,16,26,2,7,13,8,28,35,11,1,20,18,39,24,1,8,1,9,1,1,2,1,1,1,1,1,1,1,1,40,8,"Spam"
"1286",630,5.03015873015873,139,73,744,4052,221,33,162,111,406,62,48,123,274,6,17,133,50,236,224,86,2,211,192,285,69,40,47,7,47,4,13,11,6,8,5,11,4,5,7,3,248,81,"Spam"
